Smiles,QED,Penalized_logp
CC(C1=CC(=O)c2ccccc2C1)C1NCCCN1C(C)C,0.9307701076802154,-0.39582008723838236
CCCC1C2CCC1C1(CC=NC=C1Cc1cc1=O)CCN2,0.9281642172284926,-6.441431084063271
CCNCC1CC2=CC(=O)CCN2C=Cc2ccc1cc2,0.9249113346399208,-15.877039091356
CCC(=O)CC=C1C=C(F)C(c2cnc(C)nc2)CN=NNC1C,0.9170353685531731,-12.244522788321085
CC1COCC=C1C1=NNCC=C1c1ccc2cc1CCC2=O,0.9137571814336047,-8.794543991916074
CCCNc1ccc2oc3ccc1cc3OC(N)C(C)N=C2,0.91174157193274,-23.463576376154897
O=C1CC(N2CCCCc3cccc(c3)NC2=O)COC1CF,0.9108881516170273,-16.093912818862357
CCCCC1=CC=NCCC1(C)c1ccc(F)c(O)n1,0.9093499294347471,-3.6916488113112895
CNCCc1cnnc(C2=CCCCC=CC=CC2OC)c1,0.9078663625856298,-14.892783551609913
CCCN1c2cc(c(C(CC)N3CCCCO3)cn2)CC1O,0.9060607783323603,-8.983554213745132
CC(=O)C1=COC2CNCN1CCCC(c1ccccc1C)=C2C,0.9057832256725109,-15.314325782541879
CNC(C)=CC1=CN=CSC1N(C)Cc1ccccn1,0.904003569304369,-1.0517195982516445
CCCC(=O)NCN=C1CCCCN1c1ccc(C)cc1,0.9031333470071831,1.251738701886751
CC(=O)CC(C)N(C)CC1CC2C(=CC(=O)CN1)c1ccccc12,0.902577670178365,-8.12303033085423
Cc1cc2c(nc1C)NCN1C(NC(C)C(C)C)CCC21,0.8960084233463267,-0.9489525760811048
CCCNC(=O)N1CSCCCCC1C=Cc1ccccc1,0.8940863769430347,-5.4542960147194695
CN1C2=CC=C(CC2)C12NC=CCC2(C)CCc1ccccc1,0.8913500970401463,-1.2882496800327294
CCCC1=CC(=O)c2cc(NC3CC=C4COCN3N4)ncc21,0.8889912372769742,-2.3864563977682494
Cc1cc2ccccc2n1CC(=O)NC(=O)CN(C)CC(C)C,0.8887711272304014,0.912289534515778
CCc1ccnnc1C=CCC(=O)CC1(N)Cc2ccc1cc2F,0.8863762416670974,-1.5058934433874676
NCc1ccc(-c2cccc3c2C=C2CCN3CC2)nc1C=O,0.8856056608533521,-4.007045467827526
CC(C1=CC=CCN1Cc1ccccc1)=C1CNc2nccnc2CC1C,0.8853848822520624,-2.947530691622572
CCC12C(C)CC1NCCN=CC(c1ccccc1)ON2O,0.8814962792388995,-16.33425289885208
CC1=CC(C)CC(=O)N(c2ccccc2CC2=CCN=N2)C(C)NC=C1,0.8810459038369365,-14.763449029646216
Cc1cc(=O)[nH]cc1CNC1=CC=CCC(Cl)=C1,0.8798263082896928,-3.5163226379022956
CCSC1=CNOCNCCN=Cc2ccn(c2)C(C)C=C1,0.8795655406123146,-38.29447230160847
CC1=NCC=CC(COC2=NC2C)C(Cn2c3ccc2c(C)c3)N1,0.8793508810482784,-9.79028327090751
CCc1ccc(C2NC=CC(C)CCC3=CC(=O)C=C32)nc1O,0.8790361552279169,-11.769295191526112
CCc1ccc(C)n(C)[nH]c(C)c1C1=C(C)NCN(C)C1,0.8776318804579183,-6.996275807285842
CNC1(C)CC(C2c3cccc4c3C(C)N2N4)SC=N1,0.8775968953325993,-9.916609886693198
COCC1CNC2N=CCCS(=O)(=O)C1=CCC=Nc1cccc2c1,0.8771632222383152,-31.832845754186906
CC1=CCCC(CNC(=O)CC(C)c2ccccc2)=N1,0.8746248135498523,0.7237345049217287
CC1CC2=CC=C1CC(=O)NC=C2n1oc2cc(F)ccc21,0.8743547840742818,-12.336793511516506
CCC1OCCC(=Nc2ccccc2)CNCO1,0.8740065201687471,-11.546227176678592
CCC1=CNCCN1C(C)C(C)c1ccccc1,0.87364186462832,0.028216971463999596
Cc1ccccc1CN1CC(C)CC=CN=C(N)NN1C,0.873520196288117,-15.511865005619702
CC1=CC=CCC1OCC=CNC(=O)Cc1ccccc1C,0.8729986757390048,0.36961521372085765
CC(=O)C1NCCC1C(=O)N(C)c1ccccc1,0.8719951454211632,-0.9520910624581156
CCC1CC=NCC(C)OCCN(C)CC(C)CC1CCN,0.8717326790791594,-29.716302646213265
CCNC(=O)n1cn[nH]oc(C)c1CCSC(C)C,0.8716790344814005,-4.181358376064657
CCC(=O)NCN1SC(=O)Cc2ccc(cc2)C2=C(C2)C1C,0.8712830213841554,-19.583252655313764
Cc1ncccc1C(N)C(=O)C1=NCCCN(C)C1,0.8696112299415903,-5.046037370512568
CCCCC1NC2=CC3=C4CC(=CC(C)=N3)N4C1=CC(=O)C2,0.8695554180808225,-23.403882829397322
CCc1ccncc1Cc1ccccc1CNC,0.8688339728738345,1.5496468209760748
CCCc1c(C2=NNCC(C)C2)ccnc1C,0.8680667460765269,-0.3264047134466066
CCCOCC1(C)Cc2ccccc2CCCS1(C)(=O)O,0.867930734599338,-7.509668566199528
CON1CCNS(=O)C=CC2CCC(C=CC(C)C)=CC2C1,0.8678035444596293,-16.788935071247966
CC1Cc2ccc3c(c2-3)NCNCCC1C(Cl)=CC(F)F,0.8676484260293085,-18.29405004145504
CC(C)CC1=CC(=O)NCC(=S)N1c1ccc(Cl)cc1,0.8670047788681577,-2.5344809771590118
CC(C)CC1=CNCNC(=O)c2ccccc2CC1=O,0.8656656754385355,-14.592442406173568
CC(=CSC1CN=NCCNCC1C)CC1C=CC=N1,0.8653660417675771,-13.286322641147368
CC1CC(=O)NNCC2CC(Oc3ccccc3C3=CCC=C3)=CC=NC12,0.8650094893285473,-8.157210799681405
CCCC(=O)CCC1N=CC=C1c1ccc(N)nc1C,0.8644674912226024,-0.22251819564095415
CCCC=CC1=CC2=NCSCN2NOC(C)=CC1C,0.8620323323180061,-12.203913174152584
CCC1(C)CCOCC(F)(CF)C(=O)CC2COCCC21NC,0.8618009198637657,-16.686743492787468
CC(=O)C(C1CC1C1C=CC=CC1)N1CC2=C3C=NCC(=C2)C31O,0.8616075776245836,-4.267490533980139
CCCC12CC(CC)SC3C1CCN(C)N3C2(O)CC,0.8613451584771891,-6.605675233370815
COCC(C)N1CC2(C)CC3=CC1=NCCCCC3CC(=O)CN2,0.8599559853818118,-31.453096501746373
CC(C)CN=C1C(C)NC=CCCC(C)C1c1ncccc1C(C)O,0.8596257242337255,-11.447986141239776
CCC1=CC=NCCN1CC1=CN=CC(C)C(C)(O)C1,0.8595745382268725,-5.586293083287235
CC(=O)C1NC2=CNC1c1ccccc1CCOC(C1=CC=CCC1)=C2,0.8594422698996462,-19.380878638806614
CONCC1CCCC2SC1=CCc1ccc2cn1,0.8594172004653181,-23.745228070006906
CC1C=CCc2ccnnc2C(=O)C1CN1CCC2=C1C2CO,0.8591065842529735,-9.466908064910497
CCCc1ccnoc1=NC(=O)C1CCCCSCCC1,0.8588270962472586,-10.785633900870433
CCC1=CC(C2=CNC(=O)CC2COC)CCC=NCC(C)(C)O1,0.8585336888720025,-15.833973510947317
CCCC(=O)C1=NN=CCC1C1=CN=CCC12CCC(=O)C2O,0.8581533545364978,-3.119536723952559
CCCOC1=CC(=O)C2=CC1=CC2CC=Cc1ccccc1O,0.8576035474237117,-3.663837198493883
CCC1C2=NCCCN1N1c3c4cccc3C4C1NCC(C)CC=N2,0.8568392788570275,-21.29159343366649
CCC(C)Cc1ccnnc1Cc1ccc[nH]1,0.8559821066601421,0.004312877859701858
CCC(=NC1OC(NC(=O)COC)=NCC1C)c1c2cc(C)cc1-2,0.855525276244339,-1.3705130642177963
COCCC1C(Cl)=CCC(C)C12NN=CCC2=O,0.8543443727555293,-2.9230992002000997
CCCC(=O)NC(=O)CC1=CC(F)OC(SC(C)=O)=N1,0.8534663533557172,-1.6074206466470233
CCCCC(=O)C1=CCNCC(C)C(=O)CNC1c1ccncn1,0.8530530479875346,-16.196771748942247
COc1ccccc1CCN1CCC2=CC3=NCC21CC3C,0.8526552687238192,-1.7877732740205734
CCC1(C)CN2CC1C(=O)CCNCc1ccc2cc1,0.8526528443346335,-26.769491326684367
