Smiles,QED,Penalized_logp
CC(=CCN1CCOc2ccccc21)NC(=O)N1CCCC1C,0.9324558632729923,0.3416159351033855
CC1CC(C)C(c2ccccc2)N(CN=C2C=CN=CC2)N1,0.9289045239933325,-1.1107751146452034
CC(Cc1cccnc1)C12CCCCN1C=CC1OCCCC12O,0.9265644159195602,-1.2975615333118604
CC(Cc1ccccc1)Cc1cnncc1C1NCCCC1=O,0.9224845370675177,-0.14578765559397727
COc1c(NC2(C)CCC=NC=CC2OC)ccc(F)c1C,0.921933450697201,-7.377038453924704
CC1=CC(=Cc2ccc(C)nc2CCC2=NN=CCC=C2N)C=C1,0.9149056380706795,-3.2704411888692304
CCC1(C)C(=O)CC1(O)CCN1c2ccc3c(c2)CC31,0.914837925102939,-2.4356389405401844
O=C1CNC2CCCC1N2CC=C1C=CCc2ccccc21,0.9095340463137763,-1.9695035137087964
CC1COC2NCN(CC(C)Cc3ccccc3)C=CC(C1)C2C,0.907701938402723,-8.38815616166341
CCc1cccc(NC(=O)C2N=C2C2=CC3=CC3CCOCCOC2)c1,0.906305448096329,-18.563356544517433
CC1=NNC(C)C=CC=C(C(C)C)C1c1ncncc1C,0.9054905914755279,-11.732493775507903
CC(CC(=O)CO)C(F)c1ccccc1Br,0.904241726803909,0.013393872440865429
CC1CC2=C(C=C1F)N(CN(C)c1ccn[nH][nH]s1)C2C,0.9014833527477291,-5.508075161081711
CCNc1ccc2cc1CC(C)N1CC(SC3(F)CC3=O)CC2C1,0.9011735094604061,-16.004192406834658
CN(C=Cc1ccc[nH]1)c1nccn1C(C)(C)C,0.9005017209673895,0.035364855926892313
CCC1NC(=O)C(C)C=Nc2cccnc2CN1CC,0.898272133308014,-15.976129067664811
CCC1C(C)OCONCCCCC(C)N(CC)C1c1cccnc1,0.895827290897265,-25.39999751615993
CCCNC(=O)OC1C=NC(=O)NCCc2ccccc21,0.8948609581238152,-11.470127510667465
CCOc1ccncc1NC(=O)c1ccncc1,0.8929681134878281,1.2835893480214386
CC(C)=C(N)COC(=O)NC(=O)C1=Cc2ccccc2C1,0.8915347514695886,0.04486089409801208
CCOC1Cc2c(cc3cc2-3)COCCNNC=CCCS1,0.8905540999059233,-32.96182580711345
CCCC(=O)NC1=CC(C)N=CCNCC(=O)C1c1ccccc1,0.8905027084842535,-15.540725951559391
CNC(=O)Cc1ccccc1C(C)(O)C1CC2CCCN1C2,0.8893514695819752,-1.9880359304938717
CC(=O)CCN1C=Cc2ccc(cc2CF)NC1,0.8888862563934478,-12.104825680087565
CCc1ccc(C)cc1CC(=O)C1=C(O)CCO1,0.88818037466485,0.7753981165589667
CCCC(=O)C1C(Nc2ccc(C)cc2)CS1=O,0.8881129958613279,-0.9038361633360474
CC1=CCC=c2ccn1c2=CNC(C)C(=O)CC(C)C,0.8875857250845705,-5.920478072490381
CCNC=CC1=C(F)SCCNCCc2ccccc2CC1,0.8856046467007165,-20.626309431373514
CCCN(C)CC1CNCc2c1cc(C)nc2C,0.8840969181221388,-0.4273659981258604
Cc1cncc2cccc(CC(=O)CCC3=CNCCCCC3)c12,0.8820811443101482,-5.346403998390115
C=Cc1cnc2c(c1)C(=CC=CCCC)NC=NNC2,0.8820458844202285,-7.535938100517613
CCCN1CCOC1C1=CNCc2ccccc21,0.8818943148732533,-0.48816694973928054
CC(O)c1ccncc1Oc1ncccc1C(C)CO,0.8753688442660826,-0.2547992095083239
CC1CCCCC1CC1(O)NC(=O)c2ccccc2C1C,0.8751251109645959,-0.2126814844197933
CCNC1C=C2NC=CC=C2C1c1ccccc1CC,0.8738845352528741,-0.4161499288034679
CC1CCC(=O)C(c2ccccc2CCCN)NC1,0.8723977465926023,-3.8293262995317825
CCCC1SCC(CCN)c2cc(C)ccc21,0.8720524505581487,0.5636610044676832
CCc1ccc(C=CN)c2cncc(CC)c12,0.871830120151516,0.8767464314442397
CCC=C1CCC2CCCCN=C2C1=Cc1cccnc1O,0.8703633295235185,-2.7520697311261033
CC=C(NCC(C)C1c2cnnnc2NC1C)C1=CC1C,0.8699430003343158,-2.3191838798933446
CC1CSCN=Cc2nc3[nH]c1cc3cc2N(C)C,0.869373713691564,-23.767126001511798
CCCNC1CSCN=NC(C)=NCC2CC1N(C)C2,0.8690496437729763,-28.022028075163142
CC(=O)C1N(C)c2cn1c(=O)cc2C=CNC1CCCCCC1,0.8680461634719151,-4.866447127229217
CCc1ccccc1N(C)C(=O)CN1CCCc2cnccc2C1,0.8675307689173186,-2.137657667618529
CCC1(C)CN=CN=C1SC=C(Br)CCO,0.8666686403188061,-1.6120423499168584
CCCC1CN=c2c(O)c3[nH]c2=C(C)C(C)(CC=CN=C3)C1C,0.8662521371233092,-31.400906703412744
CC1N=CC2=C1NOCCCNC1(CCF)CCCc3cc2c1cn3,0.8659910811187976,-21.287748660750175
CCC1CCN(CCNC(C)C(C)=O)c2ccncc21,0.8653886353620794,-0.4662243670022578
CNCC(=O)NC1CCCOC1c1ccccc1C,0.8653550982362673,-0.5315460055347705
CC1=NN=CN(C)CCC=CC=C1C(C)NC1=CC=CC1,0.8650555912155913,-19.232454048503055
CC(O)C1C=C2CC(C)C(OCC3=CC=CCCS3)N2C1,0.8647146327084124,-5.600620085924762
COCCC1CC2(NCC1=O)C1=CCC(C=C1)C2C(C)C,0.8645899648558923,-3.11934334101121
CCCC(C)N1C=NC(C)CCCC2NC3CC(=O)N2C31,0.8645008756641478,-18.214843639077746
CCC1=CCCC=C1CC1=COC=CN=CCCNC1=O,0.8641802392190844,-18.39552453726999
CCC(=O)NCCC1=C(C)C=C2C=CC(C)CC2OC=N1,0.8637577250739561,-8.01374631380969
CCC1C(=O)C=CCC1CCC1CC2NC(C)C(C)=CC2=N1,0.8636236838423982,-1.728889325692365
CCC1=CC=CCC=C1CC(=O)C1CCN(C)CCCN1,0.8631275091770026,-7.377413169995515
CCCCC1CC2=NC1N(C)C1CNC3CC1=C2CCOC(C)C3,0.8630836811985523,-20.942761704309003
CCOCC1=C2CNc3ncnc(C)c3N=CC=NCC1C2CC,0.8630734775359148,-23.71316568436028
CCC1=CC=CN2CC=C1CNC2CN1CC(C)=CC=C1C,0.8629802985203704,-12.490336207454298
CCCC1CC(C)C=NN(C)CC(F)SCC(=O)NC1CC,0.8629790263865122,-26.450712631573406
CCCCC1SCNCCC(C)=C1c1cc2n(c1C)OC(C)CC2,0.8626607936903057,-7.2078139260254375
CCCC(=O)N1C=C(n2ccc3cnncc32)CCC1,0.8611949463045574,-0.046535485035353236
CN(C)CC(=O)C1c2cnc(nc2)C(C#N)c2ccccc21,0.8609951898762465,-9.175929170763109
CCNCC1CC2CN3CC(Cl)=C2CC3CCCCN(C)C1,0.8604415390824154,-23.345016407533365
C=CC1=C(C)COC(C)C(CNC)C(C)SC1OC,0.8602212237586848,-12.970604235761403
CCCCN1C2C3=CC=C(N1NN2C)C1(C=CC=CC1)C3,0.8598976269301728,-7.184081002923643
CCCC1C2CNCC2CSC=NC=CN(CCC)C1C,0.8598797987919652,-19.35301456717129
CCCN1C=CCCCC=NC(CF)CNC=CCC1,0.8592892403764267,-32.8446895345585
CNC1N=C(C)C=C(C)N1C=CC=C1COC=CC1C,0.8588062733615894,-2.224839773204146
COC1C2CCNC13CC2=CC=C3C=CC1=C(F)C=CC1,0.8582623403959067,-6.755774493718069
