Smiles,QED,Penalized_logp
CCCCCCCCCCCC,0.4304643040524984,4.153517658126793
CCCC=C(C)CCCC(=O)C=CCCCCC(C)CCCC(C)C,0.15653530119975445,3.9250896487942284
Brc1ccccc1CCc1ccccc1,0.7749869728085081,3.3166920951398384
CCCCCCCNCC=CCC(C)=C(Br)CCCCCCl,0.18028409704030532,3.255940508760651
CC=CCCCC=C(CCC=CF)CCCCCC,0.2662419111743765,3.2135153028700882
CCCC(Cl)c1ccc(COCCCCC2CC=CC2)c(CC)c1,0.2378508181675729,3.1787884517384715
CCCCCCCCC=C(C)C,0.3815070680634605,3.087937038479331
CCCCC=CCCCCCC,0.36373034192357884,3.0335041271912515
CCOc1ccccc1CNCCC(=O)CCCC1CCCCC1,0.5870328665668126,2.962101291332198
CCC=C(CC=NCCCC)c1cnccc1C=CC=CCCCC,0.23113599625063355,2.8616447749751357
Cc1ccccc1N(C)CCCCC(C)C,0.6462212549192332,2.8315589685774354
CCCCCCC(C)=C(C)CC=C(C)C,0.3744526322248502,2.7869725807790933
CCc1ccccc1NC(SC=CC=CCc1ccccc1)c1cccnc1S,0.2203807248341086,2.7729669410313975
CCCC(CCCC=CCC(F)CC)CCC(=CCC(C)C)CF,0.20883694443830098,2.7400866668157673
CC=CCCC=CC=CC=NCCCN(CCC(C)C)C(C)c1ccccc1,0.14639422056221899,2.7269636735114458
Cc1cnc(NC(=O)OC(C)(C)C)c(Nc2ccccc2)c1,0.8767245859409752,2.711266477971995
CCCCOc1ccccc1,0.5995383104300366,2.6894338931254267
CCCCCC(=O)CCNc1ccccc1C,0.6888409496778886,2.6647256680845177
CCCCCCC=CC(C)CCCC,0.3447770255680772,2.6306888840841314
CCC(C)CCCCSCCc1ccnnc1-c1ccccc1C,0.4993563939104387,2.603827112424603
CC=CC(C)C1CCC=C1CC(=O)CCCCCCCCCC,0.26311532817786026,2.601887967237493
CC(C)CCC=C(O)C=CCCc1ccccc1,0.5251663694123693,2.5890022554990684
CC(C)CC(C)CCc1ccccc1-c1ccccc1[O+](C)C,0.5136391214890601,2.587029749200956
CCCCCCCC(=O)CCC,0.5073577055441593,2.544778306076342
CCC(CCCCSC(C)=O)C(C)CCCCC(C)CCCl,0.24998189907482,2.529547363533508
CCCSCCC=C(C)Nc1ccccc1C,0.6936430280015411,2.522357853986217
CCC(C)CCCC(C)CCCOCC=CC(=O)Nc1ccccc1,0.36062177110089494,2.50595269835584
CCCCC=CC(C)COc1ccccc1Cl,0.4845214972833992,2.5027052586673126
CCC(C)=C(C)C=C(C)N(C)C=CC=CC=CCCCc1cccnc1,0.34836716810210666,2.501760771567851
CCCCC=CCCCC(=O)C=CC=CC(C)CCCC1=CC=CC1C,0.13633338048051466,2.4869223521006325
CCCCCCCCC=C(F)F,0.5002292726356564,2.482198077873885
CCCCCCCOC=CCC=CN=NN=Cc1ccccc1C,0.1484373216724767,2.4810209494706794
CCCC(C)CCCCCc1ccccc1CCO,0.6026819106195983,2.4627865160998965
c1ccc(SCCCOCc2ccncc2)cc1,0.5578153025562851,2.4615013963367045
CCCCC(C)=C(CCC)c1ccncc1,0.6637373747462856,2.4479098165090183
CCc1ccc(SC=CF)cc1C(=O)NCc1ccccc1,0.7820761288411922,2.4295448400002155
CCCCCCC(C)CCCCCC(C)CNC,0.4345282603946807,2.4234241204732156
CCSCSC(CC)=NC=C(C)N=CCCCCC=C(C)C1=CCCCC1C,0.13687661928174502,2.4068979342169925
CCCC1C=C1CCCSCc1cc(CC)ccc1C,0.4008421118977515,2.384647628401456
O=CNCC(=O)NCCCCCCCc1ccccc1CCCc1ccccc1,0.3510031414544686,2.3755129003613638
CCCNCCCNCCCCc1ncccc1CCc1ccccc1,0.5006101458654962,2.3482970213135643
CCCCCCCNc1ccnnc1CCC=Cc1ccco1,0.5864635764077305,2.3159270553278173
CCCCCCC=CCCCCC(C)C=CC#N,0.2574111029452796,2.2945575865913277
CC(=O)CC(=O)CCCCCC(C)CCCC(C)C,0.3706209774744534,2.2896071131899984
CCC=NC=C(C)C=CC=CC=C(CC(C)C)C(C)=CC(C)C,0.31900682450893914,2.2841512370477184
CCCCCCCCC(C)CC(C)=O,0.5032563660700133,2.2632500602100416
CC(C)C(CCCCCCCN(C)C)NCCOc1ccccc1,0.5039551208439731,2.2599790890079627
CC=CCCCCCCC(Cl)CCC,0.27842180677399236,2.255892962687757
CCCC(=CC=Cc1ccccc1CCC=O)C(C)C,0.46766915747550897,2.254656555136292
CC=CC(=O)c1ccc(C(C)C)cc1CC,0.5460138872631507,2.2439098095940806
CN(CF)c1ccccc1-c1ccccc1,0.7052482225146619,2.236927846035254
CCC=CCSCC(=O)CC(C)CCC1CCC(C)CC1,0.3696123312981835,2.223510761323796
CCC(CC)N=CCCCC(=O)CC=Cc1ccc(OC)cc1,0.4208637411061293,2.2114849364540037
CCC(C)Nc1ccccc1C(C)C,0.7575842825481134,2.2109558777929137
CCCCc1ccccc1CC(C)CCl,0.626836504286584,2.2025881022900085
COCc1ccccc1C(CCCCF)C(=O)C1CCCCC1,0.5841170630566735,2.200785708251222
C=CCCN=CC(=CCCCCCC)CCC(Cl)CC(C)CC,0.12784316758818864,2.195325821299286
CC(C)=CC=CC(O)=CNc1cccc(C(C)=CBr)c1,0.5286320694346638,2.1903380403507087
CCCCC(C=CCNC(CCC)CCCC)CCC,0.3794092231964359,2.184243334813402
CCCCC(C)NCC(C)=CCCC=C(C)CCC,0.37705208022952597,2.1677611858384482
CCCC1CCCC=C1Nc1ccccc1Cl,0.769917980160161,2.164783111236003
CCC=CC=Cc1ccccc1,0.5886937270732062,2.161287085272003
CC=CCCC=C(C)CCC(C)C,0.4094406298893758,2.1586799113772335
COc1ccccc1C,0.5532379862472909,2.144619789513002
CCCN(C)C(C)C=CCCCCCCC(C)C,0.35801829756698544,2.1286429558379725
CCc1ccccc1CN(C=CC(C)=CCC=CO)c1cccnc1,0.5060730271346459,2.1166176405225365
CCCCSCC=CCCC(=O)NCCC(C)CCCC,0.3530964725926679,2.10088281430712
CCCC(CC)CC=CCCC=C(C)C,0.364504462517217,2.0994611972487704
CCCCCCCCC(C)C(C)=CCF,0.3612253313454548,2.0961682570743676
CC(C)C1CCCC1(C)CCCCC(=O)CCCC=CCl,0.4206055592434852,2.0866505366848465
CCCCCCCCNCC(C)CC,0.5247131685136726,2.083040376476856
CCCCC1=CCCC=C1C(Br)=C1C=CCCC1,0.5787382801632814,2.081590881252612
CCCCCCC1(C)CC1,0.5100095501607403,2.076839059170716
